Time,URL,Response
"4/23/26, 2:00 AM",https://dienmayelc.com.vn/wp-content/uploads/2023/08/unnamed-1-18-400x400.webp,Not found (404)
"4/23/26, 1:31 AM",https://dienmayelc.com.vn/san-pham/tu-dong-alaska-471-lit-bcd-6567n,Not found (404)
"4/23/26, 1:14 AM",https://dienmayelc.com.vn/san-pham/may-loc-khong-khi/may-cap-khi-tuoi-loc-khong-khi-thu-hoi-nhiet/may-loc-va-cap-khi-tuoi-thu-hoi-nhiet-n5150a-ebmpapst-n5150a-ebmpapst,Not found (404)
"4/22/26, 11:59 PM",https://dienmayelc.com.vn/he-thong-cap-gio-tuoi,Not found (404)
"4/22/26, 11:50 PM",https://dienmayelc.com.vn/san-pham/dieu-hoa-ap-tran-daikin-fhnq48mv1-rnq48my1-48000btu-3-pha,Not found (404)
"4/22/26, 10:53 PM",https://dienmayelc.com.vn/vi-tri-ong-thoat-nuoc-may-lanh-cach-chon-giup-bao-ve-suc-khoe,Not found (404)
"4/22/26, 10:35 PM",https://dienmayelc.com.vn/hoan-thien-thi-cong-lap-dat-he-thong-dhkk-kdt-soll-villas-quan-2,Not found (404)
"4/22/26, 10:15 PM",https://dienmayelc.com.vn/may-lanh-toshiba-bao-loi-04,Not found (404)
"4/22/26, 8:05 PM",https://dienmayelc.com.vn/cach-su-dung-remote-may-lanh,Not found (404)
"4/22/26, 7:54 PM",https://dienmayelc.com.vn/lap-dat-may-lanh-am-tran-samsung-inverter-5-5hp-quan-an,Not found (404)
"4/22/26, 7:50 PM",https://dienmayelc.com.vn/san-pham/dieu-hoa-treo-tuong-daikin-tieu-chuan-inverter,Not found (404)
"4/22/26, 7:43 PM",https://dienmayelc.com.vn/bao-lau-nen-ve-sinh-may-lanh-mot-lan-dau-hieu-nhan-biet-may-lanh-ban,Not found (404)
"4/22/26, 7:33 PM",https://dienmayelc.com.vn/khong-phan-loai,Not found (404)
"4/22/26, 7:15 PM",https://dienmayelc.com.vn/category/tin-tuc,Not found (404)
"4/22/26, 7:00 PM",https://dienmayelc.com.vn/may-say,Not found (404)
"4/22/26, 6:50 PM",https://dienmayelc.com.vn/san-pham/noi-chien-khong-dau-smart-plus-nagakawa-nag3303,Not found (404)
"4/22/26, 6:39 PM",https://dienmayelc.com.vn/cong-nghe-inverter-la-gi,Not found (404)
"4/22/26, 6:28 PM",https://dienmayelc.com.vn/san-pham/tu-mat-sanaky-1400-lit-vh-1520hp,Not found (404)
"4/22/26, 6:23 PM",https://dienmayelc.com.vn/uu-diem-cua-he-thong-cap-gio-tuoi-sach-menred-lua-chon-toi-uu-cho-cong-trinh-cua-ban,Not found (404)
"4/22/26, 6:18 PM",https://dienmayelc.com.vn/san-pham/tu-mat-alaska-inverter-300-lit-lc-533hi,Not found (404)
"4/22/26, 6:12 PM",https://dienmayelc.com.vn/thiet-ke-he-thong-dhkk-giau-tran-noi-ong-gio-he-thong-loc-cap-khi-tuoi-hoi-nhiet-2-chieu-nha-o-rieng-le-dinh-quan-dong-nai,Not found (404)
"4/22/26, 6:07 PM",https://dienmayelc.com.vn/dich-vu-bao-tri-may-lanh,Not found (404)
"4/22/26, 3:59 PM",https://dienmayelc.com.vn/lap-dat-may-lanh-am-tran-midea-vinh-long,Not found (404)
"4/22/26, 3:46 PM",https://dienmayelc.com.vn/cung-cap-thi-cong-may-lanh-dan-dung-va-cong-nghiep-gia-re,Not found (404)
"4/22/26, 3:40 PM",https://dienmayelc.com.vn/san-pham/dieu-hoa-giau-tran-noi-ong-gio-dakin-4hp-gia-lien-he,Not found (404)
"4/22/26, 3:34 PM",https://dienmayelc.com.vn/san-pham/tu-dong-alaska-550-lit-hb-550n,Not found (404)
"4/22/26, 3:21 PM",https://dienmayelc.com.vn/thiet-ke-he-thong-dhkk-giau-tran-noi-ong-gio-he-thong-loc-cap-khi-tuoi-hoi-nhiet-2-chieu-villa-mr-thai-binh-duong,Not found (404)
"4/22/26, 2:56 PM",https://dienmayelc.com.vn/tin-tuc/page/19,Not found (404)
"4/22/26, 2:44 PM",https://dienmayelc.com.vn/tin-tuc/page/12,Not found (404)
"4/22/26, 2:31 PM",https://dienmayelc.com.vn/san-pham/tu-mat-sanaky-200-lit-vh-258kl,Not found (404)
"4/22/26, 2:19 PM",https://dienmayelc.com.vn/san-pham/may-lanh-am-tran-daikin-inverter-2-0hp-fffc50avm,Not found (404)
"4/22/26, 2:08 PM",https://dienmayelc.com.vn/tu-van-thiet-ke-he-thong-dhkk-giau-tran-noi-ong-gio-he-thong-loc-cap-khi-tuoi-hoi-nhiet-2-chieu-cho-villa-phan-thiet,Not found (404)
"4/22/26, 2:01 PM",https://dienmayelc.com.vn/tin-tuc/page/5,Not found (404)
"4/22/26, 1:41 PM",https://dienmayelc.com.vn/177-truong-van-bang-lap-dat-he-thong-dieu-hoa,Not found (404)
"4/22/26, 1:20 PM",https://dienmayelc.com.vn/ve-chung-toi,Not found (404)
"4/22/26, 12:58 PM",https://dienmayelc.com.vn/tieu-de-kham-pha-he-thong-cap-gio-tuoi-sach-thu-hoi-nhiet-2-chieu-menred,Not found (404)
"4/22/26, 12:37 PM",https://dienmayelc.com.vn/cong-trinh-thong-loc-khong-khi-trung-tam-cho-can-ho-o-khu-do-thi-senturia-vuon-lai-an-phu-dong-q12,Not found (404)
"4/22/26, 12:16 PM",https://dienmayelc.com.vn/dieu-hoa-khong-mat,Not found (404)
"4/22/26, 11:54 AM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/may-lanh-treo-tuong,Not found (404)
"4/22/26, 11:35 AM",https://dienmayelc.com.vn/cong-trinh-thi-cong-lap-dat-he-thong-cap-gio-tuoi-thu-hoi-nhiet-cho-nha-hang-lien-hoa-binh-chanh,Not found (404)
"4/22/26, 11:17 AM",https://dienmayelc.com.vn/robot-hut-bui-2,Not found (404)
"4/22/26, 10:58 AM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/may-lanh-giau-tran-noi-ong-gio,Not found (404)
"4/22/26, 10:39 AM",https://dienmayelc.com.vn/he-thong-cap-khi-tuoi/thiet-bi-cap-khi-tuoi-phu-tro,Not found (404)
"4/22/26, 10:30 AM",https://www.dienmayelc.com.vn/cdn-cgi/l/email-protection,Not found (404)
"4/22/26, 10:20 AM",https://dienmayelc.com.vn/ve-sinh-may-lanh-dinh-ky-cho-khong-gian-tuoi-mat,Not found (404)
"4/22/26, 10:02 AM",https://dienmayelc.com.vn/cong-trinh/cong-trinh/mau/bai-viet-cong-trinh-2,Not found (404)
"4/22/26, 9:34 AM",https://dienmayelc.com.vn/wp-content/uploads/2024/02/DONG-HANH-CUNG-BAN-TAO-DUNG-KHONG-GIAN-TRONG-LANH-2-4.png,Not found (404)
"4/22/26, 9:29 AM",https://dienmayelc.com.vn/.well-known/apple-app-site-association,Not found (404)
"4/22/26, 9:24 AM",https://dienmayelc.com.vn/dien-may/dien-gia-dung/thiet-bi-nha-bep/page/2,Not found (404)
"4/22/26, 9:17 AM","https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/may-lanh-am-tran?utm_source=PMAX&utm_medium=ELC_PMAX_Hcm,%C4%90N,BD_Ngocy_06.09.2025_01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/22/26, 8:47 AM",https://dienmayelc.com.vn/san-pham/may-giat-samsung-inverter-9-kg-ww90tp54dsb-sv,Not found (404)
"4/22/26, 8:44 AM","https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/may-lanh-am-tran?utm_source=Search&utm_medium=ELC_Search_Hcm,%C4%90N,BD_HieuHNT_24.11.2025_01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/22/26, 8:38 AM",https://dienmayelc.com.vn/apple-app-site-association,Not found (404)
"4/22/26, 8:09 AM",https://dienmayelc.com.vn/huong-dan-su-dung-remote-may-lanh-lg?gad_source=1&gad_campaignid=22661772632&gclid=CjwKCAjw1ozEBhAdEiwAn9qbzdtJoskCPhe0G4v-3DCRTdC4qlbt3qQqYC0RmgCHayYV3bXb3P5TbRoCopUQAvD_BwE,Not found (404)
"4/22/26, 7:54 AM",https://dienmayelc.com.vn/ve-sinh-may-lanh-ap-tran-bao-dam-suc-khoe-gia-dinh,Not found (404)
"4/22/26, 7:28 AM","https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/san-pham-cu-da-qua-su-dung?utm_source&utm_medium=ELC__Hcm,%C4%90N,BD_Ngocy__01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/22/26, 7:24 AM",https://dienmayelc.com.vn/dich-vu-bao-tri-bao-duong,Not found (404)
"4/22/26, 7:09 AM",https://dienmayelc.com.vn/thi-cong-he-thong-loc-cap-khi-tuoi,Not found (404)
"4/22/26, 6:54 AM",https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/page/5?swoof=1&hang_sx=daikin&really_curr_tax=86-product_cat,Not found (404)
"4/22/26, 6:39 AM",https://dienmayelc.com.vn/tu-mat,Not found (404)
"4/22/26, 6:24 AM",https://dienmayelc.com.vn/chung-cu-khang-gia-nghiem-thu-hoan-thanh,Not found (404)
"4/22/26, 6:11 AM",https://dienmayelc.com.vn/og-image.png,Not found (404)
"4/22/26, 6:09 AM",https://dienmayelc.com.vn/vi-tri-ong-thoat-nuoc-may-lanh-cach-chon-giup-bao-ve-suc-khoe,Not found (404)
"4/22/26, 6:09 AM",https://dienmayelc.com.vn/may-giat,Not found (404)
"4/22/26, 5:54 AM",https://dienmayelc.com.vn/thay-loi-loc-menred-hagisu-dien-may-elc,Not found (404)
"4/22/26, 5:42 AM",https://dienmayelc.com.vn/cong-nghe-nanoe-g-la-gi-tam-anh-huong-trong-thoi-dai-5-0,Not found (404)
"4/22/26, 5:31 AM","https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/may-lanh-am-tran?utm_source=Search&utm_medium=ELC_Search_Hcm,%C4%90N,BD_Ngocy_06.09.2025_01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/22/26, 5:30 AM",https://dienmayelc.com.vn/san-pham/may-loc-khong-khi/may-cap-khi-tuoi-loc-khong-khi-cong-suat-cao/may-loc-va-cap-khi-tuoi-thu-hoi-nhiet-net-2000-net-2000,Not found (404)
"4/22/26, 5:29 AM",https://dienmayelc.com.vn/san-pham/tu-dong-sanaky-175-lit-vh-225a2,Not found (404)
"4/22/26, 5:29 AM",https://dienmayelc.com.vn/thiet-ke-he-thong-dhkk-giau-tran-noi-ong-gio-he-thong-loc-cap-khi-tuoi-hoi-nhiet-hai-chieu-villa-mr-vu-an-duong-vuong-q-5,Not found (404)
"4/22/26, 5:28 AM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/may-lanh-am-tran,Not found (404)
"4/22/26, 5:17 AM",https://dienmayelc.com.vn/he-thong-cap-gio-tuoi-menred-giai-phap-huu-ich-cho-bao-ve-moi-truong-va-giam-khi-nha-kinh,Not found (404)
"4/22/26, 5:04 AM",https://dienmayelc.com.vn/cong-trinh/cong-trinh/mau/bai-viet-cong-trinh,Not found (404)
"4/22/26, 5:00 AM",https://dienmayelc.com.vn/san-pham/may-lanh-am-tran-cu-daikin,Not found (404)
"4/22/26, 4:58 AM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi,Not found (404)
"4/22/26, 4:58 AM",https://dienmayelc.com.vn/may-lanh-toshiba-chop-den-lien-tuc,Not found (404)
"4/22/26, 4:52 AM",https://dienmayelc.com.vn/san-pham/tu-dong-alaska-372-lit-bcd-5568c,Not found (404)
"4/22/26, 4:39 AM",https://dienmayelc.com.vn/san-pham/tu-mat-alaska-550-lit-lc-933c,Not found (404)
"4/22/26, 4:23 AM",https://dienmayelc.com.vn/may-lanh-toshiba-bao-loi-04,Not found (404)
"4/22/26, 4:19 AM",https://dienmayelc.com.vn/dich-vu-bao-tri-may-lanh,Not found (404)
"4/22/26, 4:15 AM",https://dienmayelc.com.vn/san-pham/tu-lanh-panasonic-inverter-306-lit-nr-tv341vgmv,Not found (404)
"4/22/26, 4:11 AM",https://dienmayelc.com.vn/san-pham/tu-dong-alaska-500-lit-bcd-5068n,Not found (404)
"4/22/26, 4:02 AM",https://dienmayelc.com.vn/san-pham/may-giat-sharp-11-kg-es-w110hv-s,Not found (404)
"4/22/26, 3:51 AM",https://dienmayelc.com.vn/san-pham/may-say-panasonic-8-kg-nh-e80ja1wvt,Not found (404)
"4/22/26, 3:40 AM",https://dienmayelc.com.vn/san-pham/may-say-thong-hoi-electrolux-8-5-kg-eds854j3wb,Not found (404)
"4/22/26, 3:19 AM",https://dienmayelc.com.vn/he-thong-cap-gio-tuoi-2-chieu-cho-khu-xu-ly-rac-thai,Not found (404)
"4/22/26, 3:08 AM",https://dienmayelc.com.vn/may-lanh-gia-re-duoi-5-trieu,Not found (404)
"4/22/26, 2:59 AM",https://dienmayelc.com.vn/hang_sx/daikin,Not found (404)
"4/22/26, 2:57 AM",https://dienmayelc.com.vn/san-pham/may-loc-khong-khi/may-cap-khi-tuoi-loc-khong-khi,Not found (404)
"4/22/26, 2:47 AM",https://dienmayelc.com.vn/san-pham/may-lanh,Not found (404)
"4/22/26, 2:36 AM",https://dienmayelc.com.vn/san-pham/may-loc-khong-khi,Not found (404)
"4/22/26, 2:30 AM",https://dienmayelc.com.vn/san-pham/may-loc-khong-khi/may-cap-khi-tuoi-loc-khong-khi-cong-suat-cao/may-loc-va-cap-khi-tuoi-thu-hoi-nhiet-net3000-net3000,Not found (404)
"4/22/26, 2:28 AM",https://dienmayelc.com.vn/tag/so-do-nguyen-ly-he-thong-lanh-1-cap-nen,Not found (404)
"4/22/26, 2:28 AM",https://dienmayelc.com.vn/chai-xit-ve-sinh-may-lanh-co-tot-khong,Not found (404)
"4/22/26, 2:14 AM",https://dienmayelc.com.vn/ma-loi-may-lanh-lg,Not found (404)
"4/22/26, 1:58 AM",https://dienmayelc.com.vn/san-pham/tu-dong-alaska-471-lit-bcd-6567n,Not found (404)
"4/22/26, 1:58 AM",https://dienmayelc.com.vn/san-pham/may-lanh-daikin-3-0hp-loai-thuong-thai-lan,Not found (404)
"4/21/26, 11:58 PM",https://dienmayelc.com.vn/san-pham/dieu-hoa-ap-tran-daikin-fhnq48mv1-rnq48my1-48000btu-3-pha,Not found (404)
"4/21/26, 11:58 PM",https://dienmayelc.com.vn/may-lanh-tcl-co-tot-khong,Not found (404)
"4/21/26, 10:50 PM",https://dienmayelc.com.vn/test-trang-moi,Not found (404)
"4/21/26, 10:02 PM",https://dienmayelc.com.vn/thiet-ke-he-thong-loc-cap-khi-tuoi-thu-hoi-nhiet-mrs-tham-tan-phu-tp-hcm,Not found (404)
"4/21/26, 8:45 PM","https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/may-lanh-am-tran?utm_source=Search&utm_medium=ELC_Search_Hcm,%C4%90N,BD_HieuHNT_24.11.2025_01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/21/26, 8:17 PM",https://dienmayelc.com.vn/cong-trinh,Not found (404)
"4/21/26, 7:29 PM","https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/san-pham-cu-da-qua-su-dung?utm_source&utm_medium=ELC__Hcm,%C4%90N,BD_Ngocy__01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/21/26, 5:54 PM",https://dienmayelc.com.vn/san-pham/noi-chien-khong-dau-smart-plus-nagakawa-nag3303,Not found (404)
"4/21/26, 4:19 PM",https://dienmayelc.com.vn/remote-may-lanh-khong-hien-thi-nhiet-do,Not found (404)
"4/21/26, 2:33 PM",https://dienmayelc.com.vn/chinh-sach-bao-hanh,Not found (404)
"4/21/26, 2:19 PM",https://dienmayelc.com.vn/san-pham/may-cap-gio-tuoi-thu-hoi-nang-luong-menred-et-700,Not found (404)
"4/21/26, 2:19 PM",https://dienmayelc.com.vn/apple-touch-icon.png,Not found (404)
"4/21/26, 2:19 PM",https://dienmayelc.com.vn/logo.png,Not found (404)
"4/21/26, 12:42 PM",https://dienmayelc.com.vn/kich-thuoc-may-lanh,Not found (404)
"4/21/26, 12:12 PM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/san-pham-cu-da-qua-su-dung,Not found (404)
"4/21/26, 12:04 PM",https://dienmayelc.com.vn/177-truong-van-bang-lap-dat-he-thong-dieu-hoa,Not found (404)
"4/21/26, 11:51 AM",https://dienmayelc.com.vn/$,Not found (404)
"4/21/26, 11:37 AM",https://dienmayelc.com.vn/thiet-ke-he-thong-dhkk-giau-tran-noi-ong-gio-he-thong-loc-cap-khi-tuoi-hoi-nhiet-2-chieu-villa-mr-thai-binh-duong,Not found (404)
"4/21/26, 11:25 AM",https://dienmayelc.com.vn/tu-van-thiet-ke-he-thong-dhkk-giau-tran-noi-ong-gio-he-thong-loc-cap-khi-tuoi-hoi-nhiet-2-chieu-cho-villa-phan-thiet,Not found (404)
"4/21/26, 10:56 AM",https://dienmayelc.com.vn/ve-chung-toi,Not found (404)
"4/21/26, 10:42 AM",https://dienmayelc.com.vn/cong-trinh-thong-loc-khong-khi-trung-tam-cho-can-ho-o-khu-do-thi-senturia-vuon-lai-an-phu-dong-q12,Not found (404)
"4/21/26, 10:29 AM",https://dienmayelc.com.vn/&,Not found (404)
"4/21/26, 10:15 AM",https://dienmayelc.com.vn/dieu-hoa-khong-mat,Not found (404)
"4/21/26, 10:02 AM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/may-lanh-treo-tuong,Not found (404)
"4/21/26, 9:40 AM",https://dienmayelc.com.vn/robot-hut-bui-2,Not found (404)
"4/21/26, 9:08 AM",https://dienmayelc.com.vn/he-thong-dieu-hoa-khong-khi/may-lanh-giau-tran-noi-ong-gio,Not found (404)
"4/21/26, 8:57 AM",https://dienmayelc.com.vn/he-thong-cap-khi-tuoi/thiet-bi-cap-khi-tuoi-phu-tro,Not found (404)
"4/21/26, 8:49 AM","https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/may-lanh-am-tran?utm_source=PMAX&utm_medium=ELC_PMAX_Hcm,%C4%90N,BD_Ngocy_06.09.2025_01_01&utm_campaign=Hcm,%C4%90N,BD",Not found (404)
"4/21/26, 8:36 AM",https://dienmayelc.com.vn/san-pham/may-giat-samsung-inverter-9-kg-ww90tp54dsb-sv,Not found (404)
"4/21/26, 8:25 AM",https://dienmayelc.com.vn/ve-sinh-may-lanh-dinh-ky-cho-khong-gian-tuoi-mat,Not found (404)
"4/21/26, 8:14 AM",https://dienmayelc.com.vn/huong-dan-su-dung-remote-may-lanh-lg?gad_source=1&gad_campaignid=22661772632&gclid=CjwKCAjw1ozEBhAdEiwAn9qbzdtJoskCPhe0G4v-3DCRTdC4qlbt3qQqYC0RmgCHayYV3bXb3P5TbRoCopUQAvD_BwE,Not found (404)
"4/21/26, 6:17 AM",https://dienmayelc.com.vn/danh-muc/he-thong-cap-khi-tuoi/may-loc-khong-khi,Not found (404)
"4/21/26, 5:55 AM",https://dienmayelc.com.vn/dau-hieu-nhan-biet-co-can-ve-sinh-cuc-nong-may-lanh-khong,Not found (404)
"4/21/26, 5:25 AM",https://dienmayelc.com.vn/danh-muc/he-thong-dieu-hoa-khong-khi/page/5?swoof=1&hang_sx=daikin&really_curr_tax=86-product_cat,Not found (404)
"4/21/26, 4:55 AM",https://dienmayelc.com.vn/he-thong-cap-gio-tuoi-menred-giai-phap-huu-ich-cho-bao-ve-moi-truong-va-giam-khi-nha-kinh,Not found (404)
"4/21/26, 4:25 AM",https://dienmayelc.com.vn/tu-mat,Not found (404)
"4/21/26, 3:56 AM",https://dienmayelc.com.vn/cong-nghe-nanoe-g-la-gi-tam-anh-huong-trong-thoi-dai-5-0,Not found (404)
